feature,f_score,p_value,selected
ACSBG2,36.281897038402015,4.387838796280145e-09,False
LARP1,36.269496346805944,4.413164468807836e-09,False
PLS3,36.26084735410947,4.430915221402723e-09,False
DKFZp434J0226,36.05886041595262,4.866547276448178e-09,False
LOC340094,36.00969335428774,4.97896223065529e-09,False
MIR521-2,35.96993929938901,5.071765013876301e-09,False
NPR2,35.912107118897076,5.2098896219488715e-09,False
NYNRIN,35.82558782341387,5.423636752315645e-09,False
YOD1,35.824064907951104,5.427477201485015e-09,False
C1QTNF9,35.72106324427419,5.693683705052943e-09,False
IRX1,35.71162116648586,5.718735158882754e-09,False
SATB1,35.69958666017174,5.750825755414669e-09,False
MIR300,35.679587558528446,5.804555976255892e-09,False
PRODH2,35.677822241372866,5.8093229492567944e-09,False
DIO3,35.56390105211972,6.1254362851980235e-09,False
NLRP13,35.458516628697645,6.433272123954138e-09,False
IGFL3,35.35390934290345,6.754250803409783e-09,False
OR6B3,35.29010776707359,6.957891065951925e-09,False
CDCP2,35.23086890150077,7.152501645923708e-09,False
DLEU7,35.187714584623585,7.2977149761288906e-09,False
PLIN4,35.18310438624743,7.313402705386943e-09,False
KRT5,35.175238616864114,7.340247049440048e-09,False
DAPP1,35.13634202587614,7.474459549762331e-09,False
PIK3R6,35.07347465201405,7.696629481716705e-09,False
TMEM190,34.99478236665088,7.984122736027883e-09,False
ZNF536,34.98351653858959,8.026157037169684e-09,False
C20orf114,34.979718817480574,8.040377014963079e-09,False
HPYR1,34.93054590662597,8.226805213924021e-09,False
TSPYL5,34.92423304234795,8.251052308096734e-09,False
SPARC,34.9213034310829,8.2623290982168e-09,False
OR9A4,34.892194405159294,8.375223752448375e-09,False
MARCH1,34.89060961491508,8.381414512544256e-09,False
IQCA1,34.72189573873541,9.067543816999065e-09,False
CD300C,34.718773457283866,9.080761131910585e-09,False
GABRB3,34.59842546913946,9.605288013982447e-09,False
ALDH2,34.56072494180134,9.775800283401405e-09,False
PMEPA1,34.46657244152364,1.0215070303345964e-08,False
CLCN4,34.3724995814687,1.0673830932858154e-08,False
MYH7B,34.24928832753215,1.1306235821337954e-08,False
C22orf31,34.1985234800532,1.1577652332266909e-08,False
CFTR,34.19646675887831,1.1588785974986596e-08,False
RPH3AL,34.19572329912916,1.1592813196675927e-08,False
POU3F4,34.15404994644926,1.1820820878593713e-08,False
LOC149620,34.15352476113671,1.1823722966388578e-08,False
SLFN13,34.12005878140184,1.2010138108411696e-08,False
MUC20,34.075015480618,1.2265725152933582e-08,False
HTR1A,34.04031656534848,1.2466345828401119e-08,False
LAG3,33.90558685736741,1.3277160075437954e-08,False
HTR1B,33.863088956764464,1.3543779737764034e-08,False
OR2Y1,33.783620461082045,1.4056901044016154e-08,False
SERPINB13,33.76456638163346,1.4182814952577157e-08,False
DEFB135,33.69296324726086,1.4666227914994763e-08,False
NKX2-4,33.67213959736355,1.4809905158084925e-08,False
TACR2,33.6589952056051,1.4901326808697874e-08,False
ITGA8,33.60909334402879,1.5253609651834846e-08,False
PROX2,33.569615108741615,1.5538241599692928e-08,False
GJC3,33.55936703384532,1.561299935466922e-08,False
ACTL9,33.543645264866264,1.5728391557416837e-08,False
FGF23,33.49079831583049,1.612260416066073e-08,False
SNORD115-10,33.47688337771898,1.6228048242044095e-08,False
PLEKHA6,33.46062853399785,1.6352103645285157e-08,False
PIP,33.457682888437766,1.637468656065601e-08,False
VWC2,33.40016195650754,1.6822024666633205e-08,False
CNBD1,33.36505936529297,1.7101044286739598e-08,False
OR9A2,33.35578612344493,1.71755297662221e-08,False
PRG3,33.33723565853298,1.7325514951892307e-08,False
SERPINB12,33.294117549169805,1.767925334166603e-08,False
PLIN2,33.27164683445469,1.7866476391442084e-08,False
LOC286094,33.27054620952824,1.787569779248425e-08,False
BTNL2,33.250657859068056,1.8043157522606473e-08,False
CCDC105,33.23570621973116,1.8170090015411687e-08,False
T,33.22652891763696,1.8248446180100575e-08,False
ALX1,33.165004583122865,1.8782607000929864e-08,False
TAS2R60,33.14634076419619,1.894774144769979e-08,False
LOC158696,33.10166602049218,1.9348981518925792e-08,False
DARC,33.04519607727745,1.9868430753266143e-08,False
KLKP1,32.99238184256005,2.036696051897725e-08,False
LCE6A,32.93577654175529,2.0915276532589102e-08,False
ANO2,32.75778955145563,2.273819272455509e-08,False
MAGEB10,32.756280765934285,2.2754310851861498e-08,False
KIR3DL2,32.73527670674204,2.2979893158802012e-08,False
NCRNA00162,32.71737549124713,2.3173928623321993e-08,False
PFN3,32.710885357721914,2.3244683649717667e-08,False
ZNF835,32.64922766357342,2.3927822604627398e-08,False
GRIN3A,32.63237873085759,2.4117995257544275e-08,False
KRTAP7-1,32.60924022981642,2.4381641707659368e-08,False
RPL31P11,32.535677241298345,2.523928448348197e-08,False
C7orf65,32.499339021416866,2.5674088337691936e-08,False
C3orf79,32.41947316599451,2.66564273415779e-08,False
PCDHB3,32.39369972809284,2.698145084374605e-08,False
GRIK5,32.37723667060886,2.7191149724426956e-08,False
CCL11,32.304721616330674,2.813453337645376e-08,False
PLA1A,32.250716963923054,2.885847028730515e-08,False
THY1,32.242309486350244,2.8972849457705035e-08,False
REG1A,32.23056491289469,2.9133393026053982e-08,False
MAP1A,32.20563795649256,2.947711043645512e-08,False
SPRR1A,32.15918002419162,3.0128659125603933e-08,False
HBQ1,32.010794645736006,3.23084844170714e-08,False
LOR,31.98051095905548,3.2772524736907585e-08,False
DES,31.895156087531337,3.411688406409639e-08,False
CD40LG,31.76824837788552,3.621914506008504e-08,False
PHLDB1,31.731097614093166,3.685890807733233e-08,False
SNX32,31.686806847706773,3.76365235151322e-08,False
OR8D4,31.648334529134413,3.8325387538352305e-08,False
ZNF80,31.625737565276452,3.873590364952947e-08,False
GRAP2,31.545655330454753,4.02267502484444e-08,False
SERPINA13,31.535045226798488,4.042856267882168e-08,False
TCHH,31.481445789153277,4.146376639701725e-08,False
RESP18,31.425147769213748,4.2579864354203415e-08,False
ST6GALNAC1,31.32990921096391,4.4537311087940714e-08,False
LCE2A,31.16536003842124,4.813543370551192e-08,False
ACCN1,31.164650223299454,4.815157309222367e-08,False
KCNA1,31.145743418195828,4.8583478236775017e-08,False
EXOC3L,31.134865842374747,4.883373112888037e-08,False
CCL13,31.065851962031225,5.045203086245325e-08,False
OR51I2,30.995014757093823,5.216930942616356e-08,False
ZNF311,30.913204098308416,5.422604702412849e-08,False
ADCY4,30.910232063355192,5.4302283554124586e-08,False
OR2A12,30.890643074596877,5.4807475208047324e-08,False
MIR543,30.88439834374129,5.4969517523601467e-08,False
BAIAP2L2,30.804091501975428,5.709690588044413e-08,False
WFDC6,30.78743261069095,5.7548498375312074e-08,False
RAB25,30.735927033739447,5.896761465781821e-08,False
PHACTR3,30.721202444813958,5.937976036849862e-08,False
METTL7B,30.720899947739372,5.93882577107764e-08,False
MEG8,30.698394337927066,6.002390385920169e-08,False
NPY5R,30.664355849038493,6.099833300086211e-08,False
SIGLEC9,30.66318908460189,6.103201537100176e-08,False
CHRNA9,30.652238478775992,6.134905421845644e-08,False
LOC284661,30.611744657122372,6.253590249670171e-08,False
LIMS2,30.609147749876282,6.26128009281355e-08,False
SGIP1,30.606351512391818,6.269570836749145e-08,False
OR2F1,30.57196952954043,6.37242095303939e-08,False
CYP2E1,30.42593439849032,6.828562377442325e-08,False
ZNF389,30.342762075900055,7.102914223976881e-08,False
PM20D1,30.33377078323493,7.133230377812625e-08,False
C6orf174,30.25370283074587,7.409013786768187e-08,False
LVRN,30.14191223157237,7.812131315201209e-08,False
CCL8,30.139364698068242,7.821570884404212e-08,False
LCE4A,30.1219947188241,7.886240260197934e-08,False
ZNF229,30.115336418876524,7.911172081267127e-08,False
GRAMD1B,30.070397164208767,8.081535794041449e-08,False
DIO3OS,30.027005105434014,8.249541867560882e-08,False
C14orf105,30.01883021131205,8.281585363375749e-08,False
OR2F2,30.009005258132543,8.320262663682921e-08,False
NR2E1,30.00685248799215,8.328761625262684e-08,False
CNTN4,30.00377344811344,8.340932630547221e-08,False
RIMBP2,29.99837448062042,8.362317259412117e-08,False
FAM184A,29.993455750858132,8.381847817838786e-08,False
KRT14,29.98593182509954,8.411811666355215e-08,False
RCAN2,29.93784922299997,8.605865166821395e-08,False
CHRNA6,29.85602866635027,8.946507287767866e-08,False
LOC149134,29.854202104887275,8.95426487632154e-08,False
SNORD113-6,29.851678273020504,8.964994996545354e-08,False
ZNF217,29.767250394575395,9.331507490635308e-08,False
MIR526A2,29.641111785497216,9.90742315983629e-08,False
UNC5D,29.59684654366676,1.011790829725526e-07,False
MEOX2,29.59107031075473,1.0145705169573565e-07,False
DPYS,29.555462785294132,1.0318766273944364e-07,False
EAPP,29.510904049081965,1.0539529483960385e-07,False
RSPO2,29.475739217185595,1.0717106864062083e-07,False
BHLHE23,29.471636689356288,1.0738019481408378e-07,False
OR52K2,29.41905495349548,1.1009724460945128e-07,False
IL17F,29.330491046947163,1.148311603503392e-07,False
OR8A1,29.318014077389414,1.155143666231201e-07,False
PASD1,29.296795213522724,1.16685676673665e-07,False
HIST1H3E,29.205101784326626,1.2188648136130382e-07,False
IRF4,29.195196524706045,1.2246210356355622e-07,False
WBSCR17,29.181989835186954,1.2323384476083066e-07,False
OR6C68,29.15745169295232,1.246807839407522e-07,False
TRIML2,29.147158532097617,1.2529282608545748e-07,False
MAPK13,29.119595292346336,1.2694671684018165e-07,False
LPL,29.0994101888486,1.2817183384370794e-07,False
PDZD2,29.09274107231691,1.2857922312927985e-07,False
MFAP4,29.076446103069653,1.2958011474024696e-07,False
CUGBP2,29.061020741148397,1.3053482590776174e-07,False
CXCL6,29.0166448553052,1.3332106891295034e-07,False
SLC36A2,29.00022013778277,1.3436746376134263e-07,False
UBD,28.886403206801695,1.418496064155955e-07,False
FLJ43860,28.88526178542572,1.4192673041356505e-07,False
MIR1185-1,28.873976110442104,1.4269156352132527e-07,False
CXorf67,28.782481901491053,1.4904750198840477e-07,False
ABP1,28.77698573748429,1.4943827225998856e-07,False
HOXD9,28.75567080985278,1.50963528279045e-07,False
PUM2,28.747989366089048,1.515170355644794e-07,False
CA3,28.64047296033231,1.5948259364775074e-07,False
PRB4,28.614239027328598,1.614894195324988e-07,False
PGLYRP3,28.604921972618474,1.622082576220013e-07,False
CLEC11A,28.580072873741393,1.641412483301088e-07,False
SPINK7,28.545653971474362,1.6685707679889411e-07,False
BPIL2,28.542575521468358,1.6710217785413925e-07,False
KLHL31,28.515835307179817,1.692465126686257e-07,False
OR5B21,28.49762835911262,1.707224025599902e-07,False
PA2G4P4,28.43224097605068,1.7613059844353673e-07,False
TBC1D21,28.35700048187039,1.8256779767165102e-07,False
OR4X1,28.279698524716355,1.894284672525575e-07,False
KPRP,28.23223301097742,1.9376927889886673e-07,False
AMN,28.196645228186114,1.9708949625546521e-07,False
SNORD115-40,28.109240778062333,2.054894761983279e-07,False
KRTAP11-1,28.083098566460663,2.0807129369420776e-07,False
MIR518B,28.076994137667853,2.0867886382331832e-07,False
TMEM174,28.052896206593488,2.1109482989291086e-07,False
RFPL1S,28.024452378469178,2.1398280410611636e-07,False
HIST1H3C,28.014823957715844,2.1496939724681506e-07,False
KRT28,28.01033285076548,2.1543115321855972e-07,False
OLR1,27.874731722159115,2.298540011742464e-07,False
MT1E,27.87171683135789,2.3018549997165127e-07,False
CLRN2,27.8675371213741,2.306458723722297e-07,False
ONECUT1,27.837783399578296,2.3395001271908205e-07,False
ALPK2,27.80595656408325,2.3753720646537348e-07,False
CYP2F1,27.773103898219482,2.4129818646107646e-07,False
NOL4,27.6935744782426,2.5065317729992496e-07,False
OR11A1,27.568963303269015,2.660519261248579e-07,False
ISL1,27.568784974402675,2.660746328286448e-07,False
NKX6-2,27.53180395773957,2.708259018676761e-07,False
ASGR1,27.483557557208517,2.7715335033624285e-07,False
VSIG2,27.47268607343169,2.7859958078637346e-07,False
ZSCAN4,27.457915169761154,2.805767470967294e-07,False
B3GALT1,27.40438587211646,2.878611957405891e-07,False
ELAVL2,27.35693410925238,2.9447786340618835e-07,False
ASPG,27.33174111490411,2.9805285918840114e-07,False
C4orf50,27.315253259618977,3.0041621134571274e-07,False
LOC150622,27.282156256236952,3.052174765775077e-07,False
SLN,27.25344103416146,3.094457213829859e-07,False
MORF4,27.21810197465189,3.1473045098986896e-07,False
C8orf4,27.217964206631216,3.1475123034554847e-07,False
KRTAP9-2,27.19098744116125,3.1884686182965064e-07,False
CNGA4,27.16515813022952,3.2281862380482324e-07,False
AHSP,27.155892453171834,3.2425552551485234e-07,False
MDGA2,27.129588460997613,3.283699225614924e-07,False
LOC257358,27.123803441899277,3.292818359735429e-07,False
SNORD115-6,27.070568489540513,3.377942178766524e-07,False
P2RY4,27.059761334895924,3.3954921072418976e-07,False
CEACAM8,27.013852066723356,3.4710754426586694e-07,False
SDPR,27.007434334012526,3.481775634750786e-07,False
CCDC114,26.878465261163687,3.7039947196023236e-07,False
SEC16B,26.86466219214793,3.728609497979543e-07,False
HEPACAM,26.86464810016934,3.728634712041042e-07,False
SNORD115-14,26.831214725022214,3.7889419404859904e-07,False
ADAM7,26.818118178651805,3.8128327076178484e-07,False
LEFTY1,26.807189311022224,3.83288538762754e-07,False
C17orf88,26.754077948194986,3.93186028705307e-07,False
DEFB132,26.717590377547474,4.0013454359863904e-07,False
PDCL2,26.714879965785954,4.006556140369588e-07,False
GATA4,26.651467985379423,4.1304357880246775e-07,False
PTF1A,26.590637205450047,4.2529009901421994e-07,False
C21orf121,26.576275676355326,4.2823439763905876e-07,False
HLA-DQB2,26.546844689251667,4.3433249507004576e-07,False
TEX13B,26.501908271625087,4.438126373996791e-07,False
MIR519C,26.452431030383078,4.544922581163407e-07,False
FGF17,26.386075771622824,4.692229112818695e-07,False
MGAM,26.321043253491485,4.841269724315988e-07,False
OR3A1,26.316039196152555,4.85293381632322e-07,False
CACNG3,26.246967668944578,5.016859513475289e-07,False
C10orf90,26.240245394944157,5.033108452120043e-07,False
AQP1,26.21509977882043,5.094361773991795e-07,False
ARPP-21,26.204565458321582,5.120245656701585e-07,False
ANGPT1,26.08933060868502,5.412197583023895e-07,False
SLC6A3,26.07455099135219,5.450837254565377e-07,False
GJD2,26.00120738936676,5.646740550732766e-07,False
UBQLNL,25.977511924405132,5.711537220143588e-07,False
HRNR,25.962912893298896,5.751831841245913e-07,False
SLC1A6,25.937945359950746,5.821409847092799e-07,False
WBSCR26,25.931277732983293,5.840133936447063e-07,False
ELF5,25.923407372048295,5.862313708137358e-07,False
SFTPD,25.898568799766164,5.932870780363301e-07,False
MIR200B,25.860079736546876,6.043899021366436e-07,False
APCDD1L,25.810074617757383,6.191282550637833e-07,False
RIPK3,25.72687998881951,6.444562833655459e-07,False
SIRPD,25.725385916045774,6.449205684074392e-07,False
ANKS4B,25.724186343046433,6.452935813387057e-07,False
LOC402644,25.71852738562862,6.470561967933479e-07,False
HHATL,25.682292567188085,6.584580176300845e-07,False
ATP13A5,25.678853733646584,6.595505672320679e-07,False
RNF126P1,25.6672468206175,6.632517064061973e-07,False
MIR124-3,25.649375516704488,6.689913830530631e-07,False
MX2,25.530492690342193,7.084687433441274e-07,False
FAM101A,25.517479583557154,7.129302226446356e-07,False
NPBWR1,25.487186415253916,7.234261329462064e-07,False
OR2W5,25.48681644729395,7.235552770718286e-07,False
PLCH1,25.470709078023216,7.292004459822842e-07,False
CHRND,25.468157551431116,7.300987483171695e-07,False
ZNF300,25.43362126800278,7.423680961759217e-07,False
MIR9-3,25.41536538394547,7.489374559876217e-07,False
ZNF285A,25.39960565225019,7.54655704759876e-07,False
C2orf40,25.352510863790744,7.720072465301364e-07,False
SPRR4,25.288811906186837,7.961183087555152e-07,False
KRTDAP,25.197584857478645,8.319779778314e-07,False
DKFZp434L192,25.169887049084146,8.43184549720105e-07,False
GOT1L1,25.161324813126566,8.466795485116216e-07,False
DGCR9,25.05941312748629,8.894177151566666e-07,False
NEFM,25.05334181076949,8.920314193671872e-07,False
TMEM233,25.04070180489381,8.974978218894577e-07,False
ESRRG,25.00481885570806,9.132008347027205e-07,False
SNORD115-39,25.001495558859517,9.146691130648323e-07,False
ELAVL4,24.99869120840475,9.159099655981498e-07,False
C20orf123,24.997896785254028,9.16261785736669e-07,False
C1orf158,24.969599980148452,9.28882654286041e-07,False
TMEM105,24.747949798839375,1.0340054136485558e-06,False
RETN,24.744195070197872,1.0358859173817804e-06,False
PLAC1,24.703276029213615,1.0566046213693169e-06,False
OR10C1,24.680973766159877,1.0680724598665775e-06,False
ZNF606,24.618295222819967,1.100978431206944e-06,False
FPR1,24.60266701517024,1.1093412213682218e-06,False
DBH,24.599590963772005,1.1109947733852444e-06,False
MIR1265,24.488302410075566,1.1725205098438237e-06,False
BLK,24.4879708178082,1.1727088733507137e-06,False
LELP1,24.427368077568868,1.2076522914592205e-06,False
THSD7B,24.41586999584607,1.2143996473504928e-06,False
SLC7A11,24.39126661050509,1.2289655126708292e-06,False
ALOX12,24.39045673674159,1.2294479636362902e-06,False
NLRP8,24.35036018162603,1.2535743101307386e-06,False
KIDINS220,24.33992566419775,1.2599307511201076e-06,False
XDH,24.336692546101972,1.2619068726969352e-06,False
FLJ23834,24.277116968815495,1.2988848987210466e-06,False
PTGDR,24.23068662604761,1.3284600646864084e-06,False
ZNF90,24.225829050911848,1.331593222692722e-06,False
HGC6.3,24.204306644461727,1.3455651819462805e-06,False
CYP11B2,24.1939199342652,1.3523608505803324e-06,False
OLIG3,24.156581862945554,1.3770770244260288e-06,False
C1orf170,24.14770305436498,1.3830211529645274e-06,False
C3orf14,24.138178490791535,1.3894263702922924e-06,False
ZNF501,24.11196433052526,1.4072101702291617e-06,False
ADAMTS20,24.101726638476112,1.4142176431076343e-06,False
HPD,24.097821354230938,1.4168999873123997e-06,False
KAL1,24.05032552877275,1.4499361471812096e-06,False
SATB2,23.823717896571754,1.6185771996078897e-06,False
NPL,23.72033973137718,1.701953642874204e-06,False
GTSF1,23.620569695383523,1.7865272786837235e-06,False
OR4F15,23.588610011944972,1.8145058093667796e-06,False
TMEM8C,23.576261706860354,1.8254339145413156e-06,False
NPAS4,23.5152252921558,1.8804334324718958e-06,False
GJC2,23.35387369086896,2.034014249630065e-06,False
CCL16,23.326766733805126,2.06103036152024e-06,False
FLJ39609,23.297327146701605,2.0907815199134153e-06,False
PI3,23.292747752978105,2.0954481589084046e-06,False
T-SP1,23.28345493992754,2.104950335980653e-06,False
C11orf41,23.25517986993871,2.134130614266916e-06,False
HSPA6,23.226021845357486,2.164649597097195e-06,False
C20orf197,23.201238702269514,2.1909354185454172e-06,False
ANKRD7,23.132630951647826,2.2653950109917924e-06,False
IL10,23.04399958937935,2.3653788995771395e-06,False
SAA3P,23.001796519074563,2.414540677697048e-06,False
MIR505,22.997387426005062,2.4197358778319137e-06,False
VENTX,22.943791278303326,2.483796882386251e-06,False
OR6V1,22.90620391244511,2.529741539490243e-06,False
TXNRD1,22.847764886577583,2.602883028722353e-06,False
NRN1L,22.745588700473974,2.735930226762591e-06,False
KRT73,22.731028052636415,2.755440820893138e-06,False
CYP7B1,22.697157957901467,2.8013699811879573e-06,False
BDH1,22.662924833459485,2.8485764187908814e-06,False
EN1,22.574099921141777,2.9748408728361697e-06,False
LOC145837,22.538114478933164,3.02758778049012e-06,False
MIR453,22.499707436050215,3.084925798014027e-06,False
OR5A2,22.472872521201943,3.1256367660763274e-06,False
ZC3H12B,22.437454175890544,3.1802007039765068e-06,False
ST18,22.426733706328434,3.196904904825805e-06,False
PROKR2,22.3463838330869,3.32495402138074e-06,False
OR4S1,22.318328281054434,3.370873313546487e-06,False
OR51E1,22.252806196027855,3.4806232107145188e-06,False
GPR142,22.205392508463305,3.562283732032569e-06,False
C16orf78,22.18105311319471,3.604951590171889e-06,False
HAMP,22.15421416646474,3.6525993877426408e-06,False
CD300LB,22.13017698296834,3.6958123757487546e-06,False
NRG1,22.105776739426936,3.7402057460882817e-06,False
PXDN,22.05198514194899,3.839983361994436e-06,False
CPSF4L,22.05004808143403,3.843626081206615e-06,False
ZNF75A,21.93760127002846,4.061174398179045e-06,False
OR52R1,21.93533928625985,4.065675818737355e-06,False
LOC100128239,21.92046860760032,4.095394560798404e-06,False
LYPLAL1,21.812863888873192,4.317074843406376e-06,False
PRMT8,21.79422392283512,4.356688476853548e-06,False
OR5H2,21.793514068654886,4.358204287524498e-06,False
C12orf71,21.78698192558513,4.372177921726902e-06,False
MIR520A,21.78517140836053,4.376058996903608e-06,False
KRT34,21.711011997254396,4.538053092519133e-06,False
NID2,21.69299076300033,4.578324446182438e-06,False
SLC5A11,21.66801135090175,4.634742104528153e-06,False
CNR2,21.648997619035043,4.6781557207946845e-06,False
KCNK9,21.6225120490457,4.739314488195556e-06,False
C10orf122,21.603898577705944,4.782777716332115e-06,False
C3orf16,21.595878950362717,4.801627658962812e-06,False
C12orf54,21.586167235760094,4.824555213815043e-06,False
NRIP2,21.518589826745693,4.9871818755202975e-06,False
OR52H1,21.512731255677018,5.0015386602804725e-06,False
OR10P1,21.497359978740953,5.039405508113077e-06,False
A2LD1,21.490241363205538,5.0570399754923e-06,False
GNG2,21.4694181091847,5.108982375341247e-06,False
CCDC27,21.395784623672437,5.297013860584128e-06,False
SFTA2,21.387897407288843,5.3175644782323045e-06,False
HS3ST4,21.383724531580864,5.328469685724966e-06,False
FCER2,21.354146147193884,5.406418286518834e-06,False
SLC26A10,21.352094533986072,5.411867439811814e-06,False
LOC646214,21.300162470249433,5.551662157317702e-06,False
IGSF9B,21.257295160080194,5.669797923806843e-06,False
TREM2,21.253692077694385,5.679842321955885e-06,False
NLRP6,21.159289880836553,5.949507194733021e-06,False
LOC723809,21.152111043840527,5.970535137024857e-06,False
CTNNA3,21.13526515469457,6.0201744213921295e-06,False
BCL6B,21.122225646079553,6.058883392753341e-06,False
CAPN13,21.07702113126134,6.1950327314070385e-06,False
AGXT,21.076793100388496,6.195727297297434e-06,False
FPR3,21.06317900237638,6.2373376195851276e-06,False
CD19,21.053262969581237,6.267822563144824e-06,False
PAX1,21.01844578186006,6.376057391667457e-06,False
HSPB3,20.972084056912053,6.523114875885424e-06,False
LRFN5,20.961766107295517,6.5563060086416884e-06,False
KRTAP27-1,20.953904044624533,6.5817113502613485e-06,False
FHL2,20.944689791695012,6.611612640163683e-06,False
GPR111,20.903026763261014,6.7485349028966196e-06,False
GPR84,20.897853347326347,6.7657355115495465e-06,False
MIR10A,20.89060532967993,6.789908225551971e-06,False
MIR133B,20.886855028752766,6.8024499803433235e-06,False
TAS2R38,20.86917775325381,6.861881927846731e-06,False
GYLTL1B,20.86707577062413,6.868983684541722e-06,False
ZNF716,20.86333245143197,6.881649235155527e-06,False
FOXS1,20.83963790238748,6.962368619291327e-06,False
MIR548H3,20.82861852828696,7.000232855041195e-06,False
ADORA2A,20.800513177996645,7.097750983615858e-06,False
MIR525,20.78304201747189,7.159061302686038e-06,False
LEUTX,20.755064945148057,7.258354753867443e-06,False
NPHS2,20.737051457090484,7.323020982669411e-06,False
POF1B,20.72587300599329,7.3634423711967735e-06,False
FXYD4,20.72460793801393,7.368031032901023e-06,False
ZBTB32,20.71201288901805,7.413873590610194e-06,False
FOXE1,20.709510117328342,7.423017233919238e-06,False
OR7A17,20.655301295281607,7.623881925202368e-06,False
SLC4A1,20.613154646824096,7.783836081588289e-06,False
ACACB,20.586780379734083,7.885650233136135e-06,False
C16orf81,20.557366389653136,8.000785514771431e-06,False
HKR1,20.52729478333781,8.120249652871921e-06,False
GDF3,20.477723223989404,8.321124670927602e-06,False
TSGA13,20.45785174367061,8.403050134291867e-06,False
LILRA1,20.451088563411027,8.431118479353516e-06,False
SNORD115-13,20.449760156276753,8.436642705396157e-06,False
GALR2,20.408426377289622,8.610368622438474e-06,False
FAM92A3,20.379283032361922,8.735024925622357e-06,False
MIR656,20.364838419113664,8.797483318264616e-06,False
CTSG,20.3347614128322,8.92898674623994e-06,False
CD1A,20.334233645017004,8.931311896832054e-06,False
ACTN2,20.30318758563522,9.069170514983154e-06,False
FCRLB,20.295430243103525,9.103950827649499e-06,False
MARCO,20.283600331610703,9.157250088244109e-06,False
F11,20.282406428438968,9.16264664874749e-06,False
MIR320D2,20.28121481419638,9.168036064585533e-06,False
PIWIL1,20.276129862888205,9.191070200355344e-06,False
CD81,20.234363291988195,9.38249161393665e-06,False
MIR7-2,20.183008036768953,9.623386234716098e-06,False
CPO,20.146881773094332,9.79657810784464e-06,False
FAM41C,20.121671919545506,9.919297028477893e-06,False
SLC5A7,20.042174933718446,1.0316538763829637e-05,False
NPTX2,20.0142817803962,1.045969407593174e-05,False
CPEB1,20.011504232844278,1.0474058566018365e-05,False
LOC647946,20.009642170461856,1.0483699642326695e-05,False
C20orf186,19.975044474095764,1.0664472717659465e-05,False
CRP,19.97466395274037,1.066647834312476e-05,False
OTX2,19.94643583590577,1.0816328141277437e-05,False
MYT1L,19.940534034129787,1.084792571816801e-05,False
KIF2B,19.909404943879856,1.1016136154342384e-05,False
CYP3A4,19.866427119067314,1.1252710237409055e-05,False
SNORD115-7,19.863391417325037,1.1269613148149415e-05,False
HLA-DRA,19.832086677412722,1.1445421676471572e-05,False
DKK2,19.831509162589697,1.1448690905271513e-05,False
KRT2,19.78173160080094,1.1734047150983392e-05,False
HIST1H2AL,19.73717000107656,1.199559065413711e-05,False
ZNF582,19.736045462369464,1.200226646997695e-05,False
RYR2,19.67188381131186,1.2389441400164674e-05,False
ZNF732,19.664725458589878,1.2433412283840347e-05,False
TPRG1,19.63475896846274,1.2619201645670192e-05,False
GPR152,19.589127269592638,1.2907513540398845e-05,False
C20orf79,19.5801032188313,1.296531272828578e-05,False
HMHB1,19.575049509178122,1.2997795917107318e-05,False
C13orf16,19.524315314874244,1.33284837514091e-05,False
HOXC9,19.431218012351533,1.3957560569193105e-05,False
F10,19.42943724632767,1.3969881443747364e-05,False
TMEM132C,19.38870091540989,1.4254749756055874e-05,False
CA6,19.368944222938307,1.4395013303047005e-05,False
ABO,19.337303255184906,1.4622559543364291e-05,False
C8ORFK29,19.336906052346244,1.462543899871159e-05,False
EGFLAM,19.332606706368907,1.4656643054326261e-05,False
OR2M5,19.309138471813267,1.4828161265251178e-05,False
OBP2A,19.2436508208713,1.5317577793925317e-05,False
LOC642597,19.242521215951953,1.5326161423810678e-05,False
UBL4B,19.20882411629987,1.558446484928366e-05,False
DOCK2,19.207165591465447,1.559729111825629e-05,False
GPR26,19.112042532056464,1.6351054924956323e-05,False
SPRR2G,19.10950649977248,1.637164654516991e-05,False
AKAP12,19.06719959028642,1.6719051669049868e-05,False
AQP10,19.0375439829397,1.6967000247763902e-05,False
MIR890,18.978447452583506,1.7472234423920442e-05,False
ADHFE1,18.936559033291964,1.7839529770278796e-05,False
C16orf82,18.890696140406956,1.825062677268175e-05,False
PCDHB6,18.866814238289777,1.8468470204693422e-05,False
COX7B2,18.838217618380146,1.8732778426674644e-05,False
ZNF469,18.822624911249846,1.8878502521037394e-05,False
LGALS2,18.805226879043495,1.904245067399035e-05,False
TM4SF5,18.772726146635044,1.935258014305829e-05,False
NCRNA00157,18.755251773965178,1.952142859952782e-05,False
NDUFC2,18.69289519902787,2.013618103425013e-05,False
MIR520C,18.634847541194592,2.0726021545305742e-05,False
SERPINB7,18.617653578831582,2.090406318573079e-05,False
C10orf50,18.60859192228953,2.099851656051765e-05,False
MIR516A2,18.605504950467303,2.1030791694328198e-05,False
C10orf93,18.574606090564636,2.1356622006652246e-05,False
KCNA3,18.495264059205347,2.2216845534831646e-05,False
NCRNA00159,18.493734287282294,2.223377082602777e-05,False
KRTAP13-3,18.48882172565906,2.2288211201566853e-05,False
PTPRN,18.486774596199545,2.231093695895301e-05,False
KRT77,18.472469441755543,2.2470397187553673e-05,False
