feature,f_score,p_value,selected
hsa-mir-92a,48.25550786299399,1.8793223526147638e-11,True
hsa-mir-101,47.13248173291615,3.1078978186279344e-11,True
hsa-mir-203a,46.49824840428945,4.132065201024024e-11,True
hsa-mir-942,46.16929348785798,4.790913352082275e-11,True
hsa-mir-21,45.749086578058034,5.7887473622106766e-11,True
hsa-mir-7706,45.67002767521835,5.998672406609075e-11,True
hsa-mir-652,44.321987637336946,1.1025846132169257e-10,True
hsa-mir-550a,44.1904041607916,1.1702368917637207e-10,True
hsa-mir-19a,43.1681052085541,1.860172038221963e-10,True
hsa-mir-301b,42.62606493861701,2.3797453909500384e-10,True
hsa-mir-1,42.408119532711154,2.627814052504309e-10,True
hsa-mir-1247,42.25318397836704,2.819851092066382e-10,True
hsa-mir-25,41.87335728755323,3.3526016467886806e-10,True
hsa-mir-592,41.518299222707775,3.942002507082263e-10,True
hsa-mir-421,40.708001570695195,5.708525628867221e-10,True
hsa-let-7g,39.19253721355239,1.1438695996437267e-09,True
hsa-mir-103a,39.08753717222826,1.2004508532450047e-09,True
hsa-mir-142,39.02070925598812,1.2379216833523002e-09,True
hsa-mir-381,38.77047677068281,1.3889995344464242e-09,True
hsa-mir-1306,38.25020401157162,1.7652533665565331e-09,True
hsa-mir-20b,37.984211249764144,1.9957160288837476e-09,True
hsa-mir-3127,37.2935317061276,2.745939371385936e-09,True
hsa-mir-3934,36.962149012065325,3.2010837277546407e-09,True
hsa-let-7d,36.35756784908082,4.23643823158897e-09,True
hsa-mir-3170,36.13700279406314,4.693118659296543e-09,True
hsa-mir-556,35.21293736656231,7.2124841127481965e-09,True
hsa-mir-92b,34.43978564131737,1.0343639717902995e-08,True
hsa-mir-19b,33.72128771608332,1.4473048090969845e-08,True
hsa-mir-99a,33.67336102251297,1.4801438664683246e-08,True
hsa-mir-505,33.37519472583048,1.7020006118790526e-08,True
hsa-mir-576,33.34608296351255,1.7253818397390922e-08,True
hsa-mir-542,33.33089280841893,1.737710060834413e-08,True
hsa-mir-155,33.30103017050898,1.7622056731782424e-08,True
hsa-mir-23a,33.16947844412433,1.8743238884717355e-08,True
hsa-mir-589,32.966829114348606,2.06126649035483e-08,True
hsa-mir-3614,32.77086983004932,2.25989392795281e-08,True
hsa-mir-181a,32.48834788795342,2.5807082970995892e-08,True
hsa-mir-4677,32.11990041384942,3.0690843526468755e-08,True
hsa-mir-616,32.06753054297135,3.1456855142751526e-08,True
hsa-mir-375,31.27945931972502,4.561069343408429e-08,True
hsa-mir-363,30.911682721008535,5.426505883236709e-08,True
hsa-mir-188,30.157911496734982,7.753109886909647e-08,True
hsa-mir-27a,29.19531361602707,1.2245528308565813e-07,True
hsa-mir-186,29.028676012720222,1.3255979565479066e-07,True
hsa-mir-10b,28.887769776761967,1.4175732504394736e-07,True
hsa-mir-20a,28.586364230023747,1.636496650071594e-07,True
hsa-mir-146a,27.962030009325595,2.2046108752850364e-07,True
hsa-mir-192,27.905635570729476,2.2648362492812133e-07,True
hsa-mir-455,27.14763015822384,3.255422618428952e-07,True
hsa-mir-4724,27.108477186761366,3.3171012862087095e-07,True
hsa-mir-577,26.87408682608306,3.7117849176426194e-07,True
hsa-mir-1226,26.828949384720914,3.7930635622750616e-07,True
hsa-mir-937,26.75245007492323,3.9349342484928393e-07,True
hsa-mir-1254,26.648702257573902,4.135925859309973e-07,True
hsa-mir-151a,26.609053289172167,4.2154440614620487e-07,True
hsa-mir-500a,26.56457999081064,4.3064733957880677e-07,True
hsa-mir-181b,26.541162616843106,4.355198642146781e-07,True
hsa-mir-339,26.54089330600967,4.355762226136475e-07,True
hsa-mir-24,26.360652434325683,4.749935265907707e-07,True
hsa-mir-18b,25.832765286216503,6.123960926983086e-07,True
hsa-mir-4664,25.480262828058883,7.25846795379911e-07,True
hsa-mir-3622a,25.012578494886785,9.097817658226285e-07,True
hsa-mir-29c,24.93729134285052,9.435073814388135e-07,True
hsa-mir-3652,24.80355134531108,1.006557689285443e-06,True
hsa-mir-2277,23.886240439886212,1.5701633268573286e-06,True
hsa-mir-1343,23.629417757403875,1.7788585963684826e-06,True
hsa-mir-33b,23.483463128887642,1.9097123064716784e-06,True
hsa-mir-653,23.424165461599316,1.9656102775002955e-06,True
hsa-let-7c,22.89188720756326,2.5474661084545455e-06,True
hsa-mir-342,22.657213744706013,2.8565295919114565e-06,True
hsa-mir-4652,22.594144235936223,2.9458632676353538e-06,True
hsa-mir-3605,22.59275039331697,2.947869068903123e-06,True
hsa-mir-3651,22.44706574022221,3.1652992341946947e-06,True
hsa-mir-491,22.407152724203396,3.2276440544344078e-06,True
hsa-mir-3136,22.132546352435703,3.691530007859625e-06,True
hsa-mir-6877,21.92386749735513,4.088582682276269e-06,True
hsa-mir-7705,21.517468470566204,4.989926605014352e-06,True
hsa-mir-4326,21.361930118600178,5.3857941093550015e-06,True
hsa-mir-4661,21.33299461764424,5.462864224345715e-06,True
hsa-mir-193b,21.314151967483077,5.513649364999722e-06,True
hsa-mir-3928,21.244128440103754,5.706590287160208e-06,True
hsa-mir-1292,21.142259104433222,5.999515184371698e-06,True
hsa-mir-5001,21.121455169452506,6.061178467546091e-06,True
hsa-mir-629,20.952142689509795,6.587416575261118e-06,True
hsa-mir-6815,20.59496899966664,7.853896130047791e-06,True
hsa-mir-1180,20.50822034081894,8.196957594864471e-06,True
hsa-mir-320b,20.229358382823403,9.405698176228842e-06,True
hsa-mir-215,20.018711306387512,1.0436827280845538e-05,True
hsa-mir-450b,19.675244453272573,1.2368852523463686e-05,True
hsa-mir-450a,19.463785894184785,1.3734153439273949e-05,True
hsa-mir-9,19.32152917127041,1.4737352417079893e-05,True
hsa-mir-379,18.978054805990073,1.7475641606197856e-05,True
hsa-mir-203b,18.819532067941964,1.890754298389032e-05,True
hsa-mir-29a,18.782912625915287,1.925483333985114e-05,True
hsa-mir-628,18.729373605759655,1.9774217670127427e-05,True
